,asr_transcript,uniqueId
866,Turn the washroom white's off ,8B9N9jOOXGUordVG-dd37e2e045e711e9b578494a5b19ab8b
867,Lights up in the kitchen ,8B9N9jOOXGUordVG-dd533a7045e411e9b578494a5b19ab8b
868,Make it harder ,8B9N9jOOXGUordVG-df00830045e911e9b578494a5b19ab8b
869,Turn the bathroom lights on ,8B9N9jOOXGUordVG-df7d499045e811e9b578494a5b19ab8b
870,Make it harder ,8B9N9jOOXGUordVG-e039c32045e511e9b578494a5b19ab8b
871,Pause ,8B9N9jOOXGUordVG-e088948045e711e9b578494a5b19ab8b
872,More heat ,8B9N9jOOXGUordVG-e195109045e911e9b578494a5b19ab8b
873,J carries the heating in the wash room ,8B9N9jOOXGUordVG-e24c811045e611e9b578494a5b19ab8b
874,Kitchen lights off ,8B9N9jOOXGUordVG-e296e27045e411e9b578494a5b19ab8b
875,Switch off the lights ,8B9N9jOOXGUordVG-e2c83d9045e211e981ce69b74fd7e64e
876,More heat ,8B9N9jOOXGUordVG-e355f74045e511e9b578494a5b19ab8b
877,He'd up ,8B9N9jOOXGUordVG-e43cff1045e911e9b578494a5b19ab8b
878,Switch on the bathroom lights ,8B9N9jOOXGUordVG-e4ae53f045e811e9b578494a5b19ab8b
879,Turn on the lights ,8B9N9jOOXGUordVG-e59a7e2045e711e9b578494a5b19ab8b
880,Washroom heat down ,8B9N9jOOXGUordVG-e62bb71045e611e9b578494a5b19ab8b
881,Lights up ,8B9N9jOOXGUordVG-e801e89045e411e9b578494a5b19ab8b
882,Lights on and the bathroom ,8B9N9jOOXGUordVG-e827c34045e811e9b578494a5b19ab8b
883,Turn off the lights ,8B9N9jOOXGUordVG-e8eda0c045e711e9b578494a5b19ab8b
884,Turn up the temperature in the kitchen ,8B9N9jOOXGUordVG-e9822db045e911e9b578494a5b19ab8b
885,Turned down the bathroom temperature ,8B9N9jOOXGUordVG-ea0f0bc045e611e9b578494a5b19ab8b
886,He'd up ,8B9N9jOOXGUordVG-ea10d5f045e511e9b578494a5b19ab8b
887,Bathroom lights on ,8B9N9jOOXGUordVG-ebab44b045e811e9b578494a5b19ab8b
888,Turn the kitchen temperature up ,8B9N9jOOXGUordVG-eda12bd045e911e9b578494a5b19ab8b
889,Change language ,8B9N9jOOXGUordVG-edf9be0045e711e9b578494a5b19ab8b
890,Turn the temperature down in the bathroom ,8B9N9jOOXGUordVG-ee32ebe045e611e9b578494a5b19ab8b
891,Turn up the temperature in the kitchen ,8B9N9jOOXGUordVG-ee845cb045e511e9b578494a5b19ab8b
892,Charmed the lights off ,8B9N9jOOXGUordVG-f0a8558045e211e981ce69b74fd7e64e
893,Switch the lights off ,8B9N9jOOXGUordVG-f0bd7c7045e811e9b578494a5b19ab8b
894,Plus the music ,8B9N9jOOXGUordVG-f0d0369045e711e9b578494a5b19ab8b
895,Increase the temperature in the kitchen ,8B9N9jOOXGUordVG-f18c21a045e911e9b578494a5b19ab8b
896,Turned down the heat and the bathroom ,8B9N9jOOXGUordVG-f1d6516045e611e9b578494a5b19ab8b
897,Turn the kitchen temperature up ,8B9N9jOOXGUordVG-f309489045e511e9b578494a5b19ab8b
898,Turn off the kitchen lights ,8B9N9jOOXGUordVG-f438726045e811e9b578494a5b19ab8b
899,Resume ,8B9N9jOOXGUordVG-f4ddcf9045e711e9b578494a5b19ab8b
900,Turn the heat down in the bathroom ,8B9N9jOOXGUordVG-f5c5b40045e611e9b578494a5b19ab8b
901,Increase the heating in the kitchen ,8B9N9jOOXGUordVG-f6db626045e911e9b578494a5b19ab8b
902,Increase the temperature in the kitchen ,8B9N9jOOXGUordVG-f77702f045e511e9b578494a5b19ab8b
903,Volume down ,8B9N9jOOXGUordVG-f7d11ef045e711e9b578494a5b19ab8b
904,Lights off ,8B9N9jOOXGUordVG-f922e59045e211e981ce69b74fd7e64e
905,Turn the lights off in the kitchen ,8B9N9jOOXGUordVG-f950ebb045e811e9b578494a5b19ab8b
906,Decrease the temperature in the bathroom ,8B9N9jOOXGUordVG-f9d1031045e611e9b578494a5b19ab8b
907,Turn the lights on ,8B9N9jOOXGUordVG-face0b4045e711e9b578494a5b19ab8b
908,Increase the heating in the kitchen ,8B9N9jOOXGUordVG-fbbebec045e511e9b578494a5b19ab8b
909,Turn up the heat in the kitchen ,8B9N9jOOXGUordVG-fc18058045e911e9b578494a5b19ab8b
910,Switch off the lights in the kitchen ,8B9N9jOOXGUordVG-fd182ce045e811e9b578494a5b19ab8b
911,G creased the heating in the bathroom ,8B9N9jOOXGUordVG-fde7008045e611e9b578494a5b19ab8b
912,Switched off the lights in the bedroom ,8B9N9jOOXGUordVG-fdffa38045e411e9b578494a5b19ab8b
913,Volume up ,8B9N9jOOXGUordVG-ff0a95c045e211e981ce69b74fd7e64e
914,Switch on the lights ,8B9N9jOOXGUordVG-ff4318a045e711e9b578494a5b19ab8b
915,Turn the heat up in the kitchen ,8B9N9jOOXGUordVG-ff98c7d045e911e9b578494a5b19ab8b
916,Turn up the heat in the kitchen ,8B9N9jOOXGUordVG-ffec3bd045e511e9b578494a5b19ab8b
917,Turn off the music ,9MX3AgZzVgCw4W4j-0a6f9740450111e9a1ea79ca03012c0e
918,Stop the music ,9MX3AgZzVgCw4W4j-0cf816e0450111e9a1ea79ca03012c0e
919,Glee ,9MX3AgZzVgCw4W4j-0f5fc810450111e9a1ea79ca03012c0e
920,Look on the music ,9MX3AgZzVgCw4W4j-123b22a0450111e9a1ea79ca03012c0e
921,Turn off the lights ,9MX3AgZzVgCw4W4j-144762d0450011e9a1ea79ca03012c0e
922,Lay the music ,9MX3AgZzVgCw4W4j-14d3f5f0450111e9a1ea79ca03012c0e
923,Changed language ,9MX3AgZzVgCw4W4j-17338640450011e9a1ea79ca03012c0e
924,Mister the music ,9MX3AgZzVgCw4W4j-177d9220450111e9a1ea79ca03012c0e
925,Clothed the music ,9MX3AgZzVgCw4W4j-1a05e020450011e9a1ea79ca03012c0e
926,He turned on the land ,9MX3AgZzVgCw4W4j-1b4f5aa0450111e9a1ea79ca03012c0e
927,Resumed ristori ,9MX3AgZzVgCw4W4j-1d466520450011e9a1ea79ca03012c0e
928,Throwing the lamb on ,9MX3AgZzVgCw4W4j-232657b0450111e9a1ea79ca03012c0e
929,Turned the light eh ,9MX3AgZzVgCw4W4j-2436abb0450011e9a1ea79ca03012c0e
930,Land on ,9MX3AgZzVgCw4W4j-259c12a0450111e9a1ea79ca03012c0e
931,Switched on the lights ,9MX3AgZzVgCw4W4j-273a9ce0450011e9a1ea79ca03012c0e
932,Turn off the land ,9MX3AgZzVgCw4W4j-280a2c70450111e9a1ea79ca03012c0e
933,Charnel em off ,9MX3AgZzVgCw4W4j-2ae75bc0450111e9a1ea79ca03012c0e
934,Heights on ,9MX3AgZzVgCw4W4j-2b421b60450011e9a1ea79ca03012c0e
935,She talked the lights ,9MX3AgZzVgCw4W4j-2e17d0a0450011e9a1ea79ca03012c0e
936,Throw no light oh ,9MX3AgZzVgCw4W4j-31390dd0450011e9a1ea79ca03012c0e
937,Lights oh ,9MX3AgZzVgCw4W4j-33f34bd0450011e9a1ea79ca03012c0e
938,Volume of ,9MX3AgZzVgCw4W4j-36803840450011e9a1ea79ca03012c0e
939,Lorna light on feel the kitchen ,9MX3AgZzVgCw4W4j-3c7f4b90450111e9a1ea79ca03012c0e
940,Cried the volume of ,9MX3AgZzVgCw4W4j-3cdc0700450011e9a1ea79ca03012c0e
941,So he turned the light in the kitchen ,9MX3AgZzVgCw4W4j-3fbf8270450111e9a1ea79ca03012c0e
942,Meg the music loudly ,9MX3AgZzVgCw4W4j-3fca7460450011e9a1ea79ca03012c0e
943,Turn down the volumes ,9MX3AgZzVgCw4W4j-42b649b0450011e9a1ea79ca03012c0e
944,Later on in the kitten ,9MX3AgZzVgCw4W4j-42d8a950450111e9a1ea79ca03012c0e
945,Come to sum up ,9MX3AgZzVgCw4W4j-44cfebd0450911e995397f047cfe24d1
946,Get him lights own ,9MX3AgZzVgCw4W4j-455e69d0450111e9a1ea79ca03012c0e
947,They are the volume down ,9MX3AgZzVgCw4W4j-45d42b80450011e9a1ea79ca03012c0e
948,Sweets the gift him later on ,9MX3AgZzVgCw4W4j-48497bd0450111e9a1ea79ca03012c0e
949,Making music seltzer ,9MX3AgZzVgCw4W4j-48ef0010450011e9a1ea79ca03012c0e
950,Trying to get her light on ,9MX3AgZzVgCw4W4j-4ae84290450111e9a1ea79ca03012c0e
951,I loved good temper tree ,9MX3AgZzVgCw4W4j-4bb10640450011e9a1ea79ca03012c0e
952,Turn on the lights in the bedroom ,9MX3AgZzVgCw4W4j-4e03b360450111e9a1ea79ca03012c0e
953,And in friendly to him out ,9MX3AgZzVgCw4W4j-4efef8c0450011e9a1ea79ca03012c0e
954,Turn of the heath ,9MX3AgZzVgCw4W4j-51c7dcc0450011e9a1ea79ca03012c0e
955,Switched the bedroom lights on ,9MX3AgZzVgCw4W4j-56a81290450111e9a1ea79ca03012c0e
956,Lots on in the bedroom ,9MX3AgZzVgCw4W4j-5a059570450111e9a1ea79ca03012c0e
957,Bedroom lights on ,9MX3AgZzVgCw4W4j-5cd5f380450111e9a1ea79ca03012c0e
958,Turn us the watchman lights ,9MX3AgZzVgCw4W4j-60162a60450111e9a1ea79ca03012c0e
959,Tell them that heath ,9MX3AgZzVgCw4W4j-63247140450011e9a1ea79ca03012c0e
960,Which on the watchman lights ,9MX3AgZzVgCw4W4j-65ec9c80450111e9a1ea79ca03012c0e
961,Lights on in the watchman ,9MX3AgZzVgCw4W4j-68b46f10450111e9a1ea79ca03012c0e
962,What from liked on ,9MX3AgZzVgCw4W4j-6b86c8f0450111e9a1ea79ca03012c0e
963,Turned about whom right on ,9MX3AgZzVgCw4W4j-718164e0450111e9a1ea79ca03012c0e
964,Turned the temperature in the bedroom up ,9MX3AgZzVgCw4W4j-72f7c220450a11e995397f047cfe24d1
965,Switch on the leathern lights ,9MX3AgZzVgCw4W4j-745a2760450111e9a1ea79ca03012c0e
966,Later on in the bathroom ,9MX3AgZzVgCw4W4j-77929610450111e9a1ea79ca03012c0e
967,By the moonlight on ,9MX3AgZzVgCw4W4j-7a30c090450111e9a1ea79ca03012c0e
968,Throwing the light off in the kitchen ,9MX3AgZzVgCw4W4j-8358a7a0450111e9a1ea79ca03012c0e
969,Which of the lights in the kitchen ,9MX3AgZzVgCw4W4j-86c0b1d0450111e9a1ea79ca03012c0e
970,Lights off in the kitchen ,9MX3AgZzVgCw4W4j-8c8ac7e0450111e9a1ea79ca03012c0e
971,Turned a heat up in their was wrong ,9MX3AgZzVgCw4W4j-8f40aa00450a11e995397f047cfe24d1
972,Get her lights of ,9MX3AgZzVgCw4W4j-8f6426a0450111e9a1ea79ca03012c0e
973,Run up the light in the bedroom ,9MX3AgZzVgCw4W4j-947f10f0450111e9a1ea79ca03012c0e
974,Increase the temperature in the wash room ,9MX3AgZzVgCw4W4j-981edde0450a11e995397f047cfe24d1
975,Switched off the light in the bedroom ,9MX3AgZzVgCw4W4j-9a435aa0450111e9a1ea79ca03012c0e
976,You greet the heating in new watchful ,9MX3AgZzVgCw4W4j-9b391630450a11e995397f047cfe24d1
977,With the bedroom lights up ,9MX3AgZzVgCw4W4j-9d1120a0450111e9a1ea79ca03012c0e
978,Lights off in the bedroom ,9MX3AgZzVgCw4W4j-9ffb6f50450111e9a1ea79ca03012c0e
979,Turn up the bathroom temperature ,9MX3AgZzVgCw4W4j-a47102d0450a11e995397f047cfe24d1
980,Torn off the washroom lights ,9MX3AgZzVgCw4W4j-a57c4760450111e9a1ea79ca03012c0e
981,Turned a temperate welled up in about them ,9MX3AgZzVgCw4W4j-a7d22f30450a11e995397f047cfe24d1
982,Switched off the watchman whites ,9MX3AgZzVgCw4W4j-a8d2ec70450111e9a1ea79ca03012c0e
983,From out the heat in the bible ,9MX3AgZzVgCw4W4j-ab31fc00450a11e995397f047cfe24d1
984,Lights off in the watchman ,9MX3AgZzVgCw4W4j-abb069e0450111e9a1ea79ca03012c0e
985,What's from lights off ,9MX3AgZzVgCw4W4j-ae672570450111e9a1ea79ca03012c0e
986,Turn william up ,9MX3AgZzVgCw4W4j-b132c890450111e9a1ea79ca03012c0e
987,Turn strung up ,9MX3AgZzVgCw4W4j-b3ea2060450111e9a1ea79ca03012c0e
988,Twenty it up ,9MX3AgZzVgCw4W4j-b6884ae0450111e9a1ea79ca03012c0e
989,Make it louder ,9MX3AgZzVgCw4W4j-b9184490450111e9a1ea79ca03012c0e
990,Louder ,9MX3AgZzVgCw4W4j-bb584980450111e9a1ea79ca03012c0e
991,Volume max ,9MX3AgZzVgCw4W4j-bdb80b70450111e9a1ea79ca03012c0e
992,He turned south down ,9MX3AgZzVgCw4W4j-bf9bed00450911e995397f047cfe24d1
993,Increase this sound volume ,9MX3AgZzVgCw4W4j-c594d4e0450111e9a1ea79ca03012c0e
994,I mean volume ,9MX3AgZzVgCw4W4j-c7ffe170450111e9a1ea79ca03012c0e
995,Hiram ,9MX3AgZzVgCw4W4j-cc514090450911e995397f047cfe24d1
996,Let's heat ,9MX3AgZzVgCw4W4j-ded03f90450a11e995397f047cfe24d1
997,Vagaries the temperature ,9MX3AgZzVgCw4W4j-e681b340450a11e995397f047cfe24d1
998,Bequeath the hume ,9MX3AgZzVgCw4W4j-e90aa810450a11e995397f047cfe24d1
999,We'll do the crews the heathen please ,9MX3AgZzVgCw4W4j-ef1326b0450a11e995397f047cfe24d1
1000,Turn of the heath ,D4jGxZ7KamfVo4E2V-008f782045cf11e99992dfba019cb646
1001,I couldn't hear anything turn of the volume ,D4jGxZ7KamfVo4E2V-0167e15045d011e99992dfba019cb646
1002,,D4jGxZ7KamfVo4E2V-0248445045d211e99992dfba019cb646
1003,The video sound is too low turn of the volume ,D4jGxZ7KamfVo4E2V-04647f8045d011e99992dfba019cb646
1004,Decrease volume ,D4jGxZ7KamfVo4E2V-0642dc7045d011e99992dfba019cb646
1005,Turn volume down ,D4jGxZ7KamfVo4E2V-08329e8045d011e99992dfba019cb646
1006,During the heat up ,D4jGxZ7KamfVo4E2V-08c473b045cf11e99992dfba019cb646
1007,Bring me the newspaper ,D4jGxZ7KamfVo4E2V-0928eff045d111e99992dfba019cb646
1008,Turn down the temperature ,D4jGxZ7KamfVo4E2V-0ae1393045cf11e99992dfba019cb646
1009,Go get the newspaper ,D4jGxZ7KamfVo4E2V-0cee5c6045d111e99992dfba019cb646
1010,Turned the temperature down ,D4jGxZ7KamfVo4E2V-0dde258045cf11e99992dfba019cb646
1011,Fetch the newspaper ,D4jGxZ7KamfVo4E2V-0ed1c26045d111e99992dfba019cb646
1012,Turned down the heat ,D4jGxZ7KamfVo4E2V-0fc3604045cf11e99992dfba019cb646
1013,Bring me some juice ,D4jGxZ7KamfVo4E2V-10b3c8d045d111e99992dfba019cb646
1014,Turned the heat down ,D4jGxZ7KamfVo4E2V-11c4877045cf11e99992dfba019cb646
1015,Get me some juice ,D4jGxZ7KamfVo4E2V-123bef7045d111e99992dfba019cb646
1016,Bring some juice ,D4jGxZ7KamfVo4E2V-13f6229045d111e99992dfba019cb646
1017,Bring juice ,D4jGxZ7KamfVo4E2V-158c7a0045d111e99992dfba019cb646
1018,Turn sound down ,D4jGxZ7KamfVo4E2V-15fcbd7045d011e99992dfba019cb646
1019,Get go get me some juice ,D4jGxZ7KamfVo4E2V-17e3896045d111e99992dfba019cb646
1020,Decrees audio volume ,D4jGxZ7KamfVo4E2V-1827b3c045d011e99992dfba019cb646
1021,Turn off the music ,D4jGxZ7KamfVo4E2V-185cea0045cf11e99992dfba019cb646
1022,Stop the music ,D4jGxZ7KamfVo4E2V-1a4c0fd045cf11e99992dfba019cb646
1023,Reduce audio volume ,D4jGxZ7KamfVo4E2V-1a8070d045d011e99992dfba019cb646
1024,Play ,D4jGxZ7KamfVo4E2V-1bb22f8045cf11e99992dfba019cb646
1025,Get me my socks ,D4jGxZ7KamfVo4E2V-1bc7ef8045d111e99992dfba019cb646
1026,Turn adown ,D4jGxZ7KamfVo4E2V-1c53832045d011e99992dfba019cb646
1027,Bring socks ,D4jGxZ7KamfVo4E2V-1d78acc045d111e99992dfba019cb646
1028,Put on the music ,D4jGxZ7KamfVo4E2V-1d79d02045cf11e99992dfba019cb646
1029,Quieter ,D4jGxZ7KamfVo4E2V-1e27f50045d011e99992dfba019cb646
1030,Play the music ,D4jGxZ7KamfVo4E2V-1f1d46f045cf11e99992dfba019cb646
1031,Bring my sauce ,D4jGxZ7KamfVo4E2V-1f2460f045d111e99992dfba019cb646
1032,Volume mute ,D4jGxZ7KamfVo4E2V-1ffb2e6045d011e99992dfba019cb646
1033,Go get me my socks ,D4jGxZ7KamfVo4E2V-20fb91f045d111e99992dfba019cb646
1034,Lor the volume ,D4jGxZ7KamfVo4E2V-21e28c0045d011e99992dfba019cb646
1035,Fetch my socks ,D4jGxZ7KamfVo4E2V-22b6af7045d111e99992dfba019cb646
1036,Volume lore ,D4jGxZ7KamfVo4E2V-23ee619045d011e99992dfba019cb646
1037,Bring me my shoes ,D4jGxZ7KamfVo4E2V-245d81a045d111e99992dfba019cb646
1038,Stirred the music ,D4jGxZ7KamfVo4E2V-2461160045cf11e99992dfba019cb646
1039,Decrease the volume ,D4jGxZ7KamfVo4E2V-25da2c0045d011e99992dfba019cb646
1040,Go get my shoes ,D4jGxZ7KamfVo4E2V-2630bb0045d111e99992dfba019cb646
1041,Decrease sound levels ,D4jGxZ7KamfVo4E2V-27dd4f0045d011e99992dfba019cb646
1042,Switch on the lamp ,D4jGxZ7KamfVo4E2V-28468d9045cf11e99992dfba019cb646
1043,Bring my shoes ,D4jGxZ7KamfVo4E2V-2972517045d111e99992dfba019cb646
1044,Too loud ,D4jGxZ7KamfVo4E2V-299e870045d011e99992dfba019cb646
1045,Turn load lamp on ,D4jGxZ7KamfVo4E2V-2a3f9e7045cf11e99992dfba019cb646
1046,That's too loud ,D4jGxZ7KamfVo4E2V-2b7012b045d011e99992dfba019cb646
1047,Go get me my shoes ,D4jGxZ7KamfVo4E2V-2b77704045d111e99992dfba019cb646
1048,Lampon ,D4jGxZ7KamfVo4E2V-2bd866e045cf11e99992dfba019cb646
1049,Fetch my shoes ,D4jGxZ7KamfVo4E2V-2d33c64045d111e99992dfba019cb646
1050,Far too loud ,D4jGxZ7KamfVo4E2V-2d3c955045d011e99992dfba019cb646
1051,Turn off the lamp ,D4jGxZ7KamfVo4E2V-2db0f77045cf11e99992dfba019cb646
1052,Make your quieter ,D4jGxZ7KamfVo4E2V-2f143b8045d011e99992dfba019cb646
1053,Allow a different language ,D4jGxZ7KamfVo4E2V-2f4da59045d111e99992dfba019cb646
1054,During the lamp off ,D4jGxZ7KamfVo4E2V-2f5caba045cf11e99992dfba019cb646
1055,It's too loud turn it down ,D4jGxZ7KamfVo4E2V-31262b9045d011e99992dfba019cb646
1056,Switched off the lamp ,D4jGxZ7KamfVo4E2V-3134c70045cf11e99992dfba019cb646
1057,Use a different language ,D4jGxZ7KamfVo4E2V-313614a045d111e99992dfba019cb646
1058,Lamp off ,D4jGxZ7KamfVo4E2V-32d83dd045cf11e99992dfba019cb646
1059,Changed the language ,D4jGxZ7KamfVo4E2V-32e8cdb045d111e99992dfba019cb646
1060,It's too loud turned the volume dome ,D4jGxZ7KamfVo4E2V-33656d3045d011e99992dfba019cb646
1061,Switched the lights on ,D4jGxZ7KamfVo4E2V-34ac88a045cf11e99992dfba019cb646
1062,Switched the language ,D4jGxZ7KamfVo4E2V-34b85d9045d111e99992dfba019cb646
1063,Increase the temperature ,D4jGxZ7KamfVo4E2V-355c0d1045d011e99992dfba019cb646
1064,Switch language ,D4jGxZ7KamfVo4E2V-365851f045d111e99992dfba019cb646
1065,Turn on the kitchen lights ,D4jGxZ7KamfVo4E2V-36b4dbc045cf11e99992dfba019cb646
1066,Increase the heating ,D4jGxZ7KamfVo4E2V-3741e41045d011e99992dfba019cb646
1067,Switch languages ,D4jGxZ7KamfVo4E2V-381d819045d111e99992dfba019cb646
1068,Switch on the kitchen lights ,D4jGxZ7KamfVo4E2V-3891d92045cf11e99992dfba019cb646
1069,Could you increase the eating ,D4jGxZ7KamfVo4E2V-3941368045d011e99992dfba019cb646
1070,Changed system language ,D4jGxZ7KamfVo4E2V-3a0fb4a045d111e99992dfba019cb646
1071,Turned the lights on in the kitchen ,D4jGxZ7KamfVo4E2V-3aae508045cf11e99992dfba019cb646
1072,Could you increase the heating please ,D4jGxZ7KamfVo4E2V-3b489f4045d011e99992dfba019cb646
1073,Open language settings ,D4jGxZ7KamfVo4E2V-3c0bf9d045d111e99992dfba019cb646
1074,Switch on the lights in the kitchen ,D4jGxZ7KamfVo4E2V-3ca7d69045cf11e99992dfba019cb646
1075,Make it hotter ,D4jGxZ7KamfVo4E2V-3d07664045d011e99992dfba019cb646
1076,Said the that language ,D4jGxZ7KamfVo4E2V-3df2460045d111e99992dfba019cb646
1077,Lights on in the kitchen ,D4jGxZ7KamfVo4E2V-3e94163045cf11e99992dfba019cb646
1078,More heat ,D4jGxZ7KamfVo4E2V-3ed9672045d011e99992dfba019cb646
1079,Eat up ,D4jGxZ7KamfVo4E2V-40716c4045d011e99992dfba019cb646
1080,Kitchen lights on ,D4jGxZ7KamfVo4E2V-40c8a97045cf11e99992dfba019cb646
1081,Said language the chinese ,D4jGxZ7KamfVo4E2V-416e747045d111e99992dfba019cb646
1082,Turn up the temperature in the kitchen ,D4jGxZ7KamfVo4E2V-4293b00045d011e99992dfba019cb646
1083,Switched the kitchen leads on ,D4jGxZ7KamfVo4E2V-42b3feb045cf11e99992dfba019cb646
1084,Settling or to german ,D4jGxZ7KamfVo4E2V-434b98e045d111e99992dfba019cb646
1085,During the kitchen temperature up ,D4jGxZ7KamfVo4E2V-44882d0045d011e99992dfba019cb646
1086,Turn the kitchen lights on ,D4jGxZ7KamfVo4E2V-44a1c4f045cf11e99992dfba019cb646
1087,Set language to korean ,D4jGxZ7KamfVo4E2V-4544349045d111e99992dfba019cb646
1088,Increase a temperature in the kitchen ,D4jGxZ7KamfVo4E2V-46a0d3d045d011e99992dfba019cb646
1089,Set languish english ,D4jGxZ7KamfVo4E2V-471c28e045d111e99992dfba019cb646
1090,Increase the heating in the kitchen ,D4jGxZ7KamfVo4E2V-48c11bc045d011e99992dfba019cb646
1091,Said my device the journeys ,D4jGxZ7KamfVo4E2V-4916e77045d111e99992dfba019cb646
1092,Turn up to heat in the kitchen ,D4jGxZ7KamfVo4E2V-4aac22e045d011e99992dfba019cb646
1093,O k now switch the main language eugenie's ,D4jGxZ7KamfVo4E2V-4bf3efb045d111e99992dfba019cb646
1094,During the heat up in the kitchen ,D4jGxZ7KamfVo4E2V-4c9ca84045d011e99992dfba019cb646
1095,O k now switch the mainly which the german ,D4jGxZ7KamfVo4E2V-4e865a6045d111e99992dfba019cb646
1096,Kitchen heed o ,D4jGxZ7KamfVo4E2V-4ea4110045d011e99992dfba019cb646
1097,Turn up the temperature in the better ,D4jGxZ7KamfVo4E2V-50b1462045d011e99992dfba019cb646
1098,O k now switch the main language to korean ,D4jGxZ7KamfVo4E2V-516907f045d111e99992dfba019cb646
1099,Turn the temperature in the bedroom up ,D4jGxZ7KamfVo4E2V-52af872045d011e99992dfba019cb646
1100,O k non switch the main languish english ,D4jGxZ7KamfVo4E2V-53d3784045d111e99992dfba019cb646
1101,Turn the lights in the bedroom ,D4jGxZ7KamfVo4E2V-54c7ae3045cf11e99992dfba019cb646
1102,Set my forms languish attorneys ,D4jGxZ7KamfVo4E2V-55fee3c045d111e99992dfba019cb646
1103,Set my forms in which the german ,D4jGxZ7KamfVo4E2V-5828a19045d111e99992dfba019cb646
1104,Switch on the lights in the bedroom ,D4jGxZ7KamfVo4E2V-591a8d9045cf11e99992dfba019cb646
1105,Semi fondling where she korean ,D4jGxZ7KamfVo4E2V-5a1cd07045d111e99992dfba019cb646
1106,Switch the bedroom lights on ,D4jGxZ7KamfVo4E2V-5b3e7f0045cf11e99992dfba019cb646
1107,Turn up the badger meat ,D4jGxZ7KamfVo4E2V-5bcc71b045d011e99992dfba019cb646
1108,Set my fond languish english ,D4jGxZ7KamfVo4E2V-5c2aeff045d111e99992dfba019cb646
1109,Lights on in the bedroom ,D4jGxZ7KamfVo4E2V-5d378fe045cf11e99992dfba019cb646
1110,Turned the bedroom heat up ,D4jGxZ7KamfVo4E2V-5dbea4c045d011e99992dfba019cb646
1111,I need to practise my chinese switch language ,D4jGxZ7KamfVo4E2V-5ef50c7045d111e99992dfba019cb646
1112,Bedroom lights on ,D4jGxZ7KamfVo4E2V-5ef7414045cf11e99992dfba019cb646
1113,I need of practice my german switch language ,D4jGxZ7KamfVo4E2V-6174645045d111e99992dfba019cb646
1114,Turn on the washroom lights ,D4jGxZ7KamfVo4E2V-618b329045cf11e99992dfba019cb646
1115,Turned the washroom lights on ,D4jGxZ7KamfVo4E2V-63aa691045cf11e99992dfba019cb646
1116,I need a practice my koreans which language ,D4jGxZ7KamfVo4E2V-642b46f045d111e99992dfba019cb646
1117,Switch on the washroom lights ,D4jGxZ7KamfVo4E2V-65e1e28045cf11e99992dfba019cb646
1118,I need a practice my english switch the language ,D4jGxZ7KamfVo4E2V-6712d68045d111e99992dfba019cb646
1119,Turn the washroom lights off ,D4jGxZ7KamfVo4E2V-6946a67045d111e99992dfba019cb646
1120,Pause ,D4jGxZ7KamfVo4E2V-6ae1b8d045d111e99992dfba019cb646
1121,Turn on the lights ,D4jGxZ7KamfVo4E2V-6c87eec045d111e99992dfba019cb646
1122,Turn off the lights ,D4jGxZ7KamfVo4E2V-6e2e4bc045d111e99992dfba019cb646
1123,Chains language ,D4jGxZ7KamfVo4E2V-6fd3e57045d111e99992dfba019cb646
1124,Bedroom heat up ,D4jGxZ7KamfVo4E2V-7039537045d011e99992dfba019cb646
1125,Pause the music ,D4jGxZ7KamfVo4E2V-71711ab045d111e99992dfba019cb646
1126,Increase the temperature in the bedroom ,D4jGxZ7KamfVo4E2V-72847bf045d011e99992dfba019cb646
1127,Resumed ,D4jGxZ7KamfVo4E2V-72e82a5045d111e99992dfba019cb646
1128,Increase the heating in the bedroom ,D4jGxZ7KamfVo4E2V-74b84be045d011e99992dfba019cb646
1129,Volume down ,D4jGxZ7KamfVo4E2V-74ce768045d111e99992dfba019cb646
1130,Turn the lights on ,D4jGxZ7KamfVo4E2V-768fae8045d111e99992dfba019cb646
1131,Turn up the washroom temperature ,D4jGxZ7KamfVo4E2V-772442d045d011e99992dfba019cb646
1132,Switch on the lights ,D4jGxZ7KamfVo4E2V-7868db5045d111e99992dfba019cb646
1133,Turned the temperature up in the washroom ,D4jGxZ7KamfVo4E2V-797537b045d011e99992dfba019cb646
1134,Lights on ,D4jGxZ7KamfVo4E2V-79eb83b045d111e99992dfba019cb646
1135,Lights on in the washer ,D4jGxZ7KamfVo4E2V-7add219045cf11e99992dfba019cb646
1136,Turn up the heat in the washroom ,D4jGxZ7KamfVo4E2V-7b91af1045d011e99992dfba019cb646
1137,Switch off the lids ,D4jGxZ7KamfVo4E2V-7bcfd41045d111e99992dfba019cb646
1138,Washroom lights on ,D4jGxZ7KamfVo4E2V-7d118dc045cf11e99992dfba019cb646
1139,Turned the leaves off ,D4jGxZ7KamfVo4E2V-7dca6b9045d111e99992dfba019cb646
1140,He turned the heat up in the wash room ,D4jGxZ7KamfVo4E2V-7de032f045d011e99992dfba019cb646
1141,Turn on the bathroom lights ,D4jGxZ7KamfVo4E2V-7f19e0e045cf11e99992dfba019cb646
1142,Let's off ,D4jGxZ7KamfVo4E2V-7f85b02045d111e99992dfba019cb646
1143,Washroom heat up ,D4jGxZ7KamfVo4E2V-7ffd469045d011e99992dfba019cb646
